-12;-2;-9;3.3;1
-12;-2;-5.25;1.925;2
-12;-2;-9;3.3;2
-12;-2;-5.25;1.925;3
-12;-2;-9;3.3;3
-12;-2;-5.25;1.925;4
-12;-2;-9;3.3;4
-12;-2;-5.25;1.925;5
-12;-2;-9;3.3;5
-12;-2;-5.25;3.5;0
-12;-2;-9;6;0
-12;-2;-5.25;3.5;1
-12;-2;-9;6;1
-12;-2;-5.25;3.5;2
-12;-2;-9;6;2
-12;-2;-5.25;3.5;3
-12;-2;-9;6;3
-12;-2;-5.25;3.5;4
-12;-2;-9;6;4
-12;-2;-5.25;3.5;5
-12;-2;-9;6;5
-12;-2;-5.25;5.075;0
-12;-2;-9;8.7;0
-12;-2;-5.25;5.075;1
-12;-2;-9;8.7;1
-12;-2;-5.25;5.075;2
-12;-2;-9;8.7;2
-12;-2;-5.25;5.075;3
-12;-2;-9;8.7;3
-12;-2;-5.25;5.075;4
-12;-2;-9;8.7;4
-12;-2;-5.25;5.075;5
-12;-1;-5.25;0.175;0
-12;-1;-9;0.3;0
-12;-1;-5.25;0.175;1
-12;-1;-9;0.3;1
-12;-1;-5.25;0.175;2
-12;-1;-9;0.3;2
-12;-1;-5.25;0.175;3
-12;-1;-9;0.3;3
-12;-1;-5.25;0.175;4
-12;-1;-9;0.3;4
-12;-1;-5.25;0.175;5
-12;-1;-9;0.3;5
-12;-1;-5.25;1.75;0
-12;-1;-9;3;0
-12;-1;-5.25;1.75;1
-12;-1;-9;3;1
-12;-1;-5.25;1.75;2
-12;-1;-9;3;2
-12;-1;-5.25;1.75;3
-12;-1;-9;3;3
-12;-1;-5.25;1.75;4
-12;-1;-9;3;4
-12;-1;-5.25;1.75;5
-12;-1;-9;3;5
-12;-1;-5.25;3.325;0
-12;-1;-9;5.7;0
-12;-1;-5.25;3.325;1
-12;-1;-9;5.7;1
-12;-1;-5.25;3.325;2
-12;-1;-9;5.7;2
-12;-1;-5.25;3.325;3
-12;-1;-9;5.7;3
-12;-1;-5.25;3.325;4
-12;-1;-9;5.7;4
-12;-1;-5.25;3.325;5
-12;0;-5.25;-1.575;0
-12;0;-9;-2.7;0
-12;0;-5.25;-1.575;1
-12;0;-9;-2.7;1
-12;0;-5.25;-1.575;2
-12;0;-9;-2.7;2
-12;0;-5.25;-1.575;3
-12;0;-9;-2.7;3
-12;0;-5.25;-1.575;4
-12;0;-9;-2.7;4
-12;0;-5.25;-1.575;5
-12;0;-5.25;0;0
-12;0;-9;0;0
-12;0;-5.25;0;1
-12;0;-9;0;1
-12;0;-5.25;0;2
-12;0;-9;0;2
-12;0;-5.25;0;3
-12;0;-9;0;3
-12;0;-5.25;0;4
-12;0;-9;0;4
-12;0;-5.25;0;5
-12;0;-9;0;5
-12;0;-5.25;1.575;0
-12;0;-9;2.7;0
-12;0;-5.25;1.575;1
-12;0;-9;2.7;1
-12;0;-5.25;1.575;2
-12;0;-9;2.7;2
-12;0;-5.25;1.575;3
-12;0;-9;2.7;3
-12;0;-5.25;1.575;4
-12;0;-9;2.7;4
-12;0;-5.25;1.575;5
-12;1;-5.25;-3.325;0
-12;1;-9;-5.7;0
-12;1;-5.25;-3.325;1
-12;1;-9;-5.7;1
-12;1;-5.25;-3.325;2
-12;1;-9;-5.7;2
-12;1;-5.25;-3.325;3
-12;1;-9;-5.7;3
-12;1;-5.25;-3.325;4
-12;1;-9;-5.7;4
-12;1;-5.25;-3.325;5
-12;1;-5.25;-1.75;0
-12;1;-9;-3;0
-12;1;-5.25;-1.75;1
-12;1;-9;-3;1
-12;1;-5.25;-1.75;2
-12;1;-9;-3;2
-12;1;-5.25;-1.75;3
-12;1;-9;-3;3
-12;1;-5.25;-1.75;4
-12;1;-9;-3;4
-12;1;-5.25;-1.75;5
-12;1;-9;-3;5
-12;1;-5.25;-0.175;0
-12;1;-9;-0.3;0
-12;1;-5.25;-0.175;1
-12;1;-9;-0.3;1
-12;1;-5.25;-0.175;2
-12;1;-9;-0.3;2
-12;1;-5.25;-0.175;3
-12;1;-9;-0.3;3
-12;1;-5.25;-0.175;4
-12;1;-9;-0.3;4
-12;1;-5.25;-0.175;5
-12;1;-9;-0.3;5
-12;2;-5.25;-5.075;0
-12;2;-9;-8.7;0
-12;2;-5.25;-5.075;1
-12;2;-9;-8.7;1
-12;2;-5.25;-5.075;2
-12;2;-9;-8.7;2
-12;2;-5.25;-5.075;3
-12;2;-9;-8.7;3
-12;2;-5.25;-5.075;4
-12;2;-9;-8.7;4
-12;2;-5.25;-5.075;5
-12;2;-5.25;-3.5;0
-12;2;-9;-6;0
-12;2;-5.25;-3.5;1
-12;2;-9;-6;1
-12;2;-5.25;-3.5;2
-12;2;-9;-6;2
-12;2;-5.25;-3.5;3
-12;2;-9;-6;3
-12;2;-5.25;-3.5;4
-12;2;-9;-6;4
-12;2;-5.25;-3.5;5
-12;2;-9;-6;5
-12;2;-5.25;-1.925;0
-12;2;-9;-3.3;0
-12;2;-5.25;-1.925;1
-12;2;-9;-3.3;1
-12;2;-5.25;-1.925;2
-12;2;-9;-3.3;2
-12;2;-5.25;-1.925;3
-12;2;-9;-3.3;3
-12;2;-5.25;-1.925;4
-12;2;-9;-3.3;4
-12;2;-5.25;-1.925;5
-12;2;-9;-3.3;5
-12;3;-5.25;-6.825;0
-12;3;-9;-11.7;0
-12;3;-5.25;-6.825;1
-12;3;-9;-11.7;1
-12;3;-5.25;-6.825;2
-12;3;-9;-11.7;2
-12;3;-5.25;-6.825;3
-12;3;-9;-11.7;3
-12;3;-5.25;-6.825;4
-12;3;-9;-11.7;4
-12;3;-5.25;-6.825;5
-12;3;-5.25;-5.25;0
-12;3;-9;-9;0
-12;3;-5.25;-5.25;1
-12;3;-9;-9;1
-12;3;-5.25;-5.25;2
-12;3;-9;-9;2
-12;3;-5.25;-5.25;3
-12;3;-9;-9;3
-12;3;-5.25;-5.25;4
-12;3;-9;-9;4
-12;3;-5.25;-5.25;5
-12;3;-5.25;-3.675;0
-12;3;-9;-6.3;0
-12;3;-5.25;-3.675;1
-12;3;-9;-6.3;1
-12;3;-5.25;-3.675;2
-12;3;-9;-6.3;2
-12;3;-5.25;-3.675;3
-12;3;-9;-6.3;3
-12;3;-5.25;-3.675;4
-12;3;-9;-6.3;4
-12;3;-5.25;-3.675;5
-12;3;-9;-6.3;5
-12;4;-5.25;-8.575;0
-12;4;-9;-14.7;0
-12;4;-5.25;-8.575;1
-12;4;-9;-14.7;1
-12;4;-5.25;-8.575;2
-12;4;-9;-14.7;2
-12;4;-5.25;-8.575;3
-12;4;-9;-14.7;3
-12;4;-5.25;-8.575;4
-12;4;-9;-14.7;4
-12;4;-5.25;-8.575;5
-12;4;-5.25;-7;0
-12;4;-9;-12;0
-12;4;-5.25;-7;1
-12;4;-9;-12;1
-12;4;-5.25;-7;2
-12;4;-9;-12;2
-12;4;-5.25;-7;3
-12;4;-9;-12;3
-12;4;-5.25;-7;4
-12;4;-9;-12;4
-12;4;-5.25;-7;5
-12;4;-5.25;-5.425;0
-12;4;-9;-9.3;0
-12;4;-5.25;-5.425;1
-12;4;-9;-9.3;1
-12;4;-5.25;-5.425;2
-12;4;-9;-9.3;2
-12;4;-5.25;-5.425;3
-12;4;-9;-9.3;3
-12;4;-5.25;-5.425;4
-12;4;-9;-9.3;4
-12;4;-5.25;-5.425;5
-12;4;-9;-9.3;5
-12;5;-5.25;-10.325;0
-12;5;-9;-17.7;0
-12;5;-5.25;-10.325;1
-12;5;-9;-17.7;1
-12;5;-5.25;-10.325;2
-12;5;-9;-17.7;2
-12;5;-5.25;-10.325;3
-12;5;-9;-17.7;3
-12;5;-5.25;-10.325;4
-12;5;-9;-17.7;4
-12;5;-5.25;-10.325;5
-12;5;-5.25;-8.75;0
-12;5;-9;-15;0
-12;5;-5.25;-8.75;1
-12;5;-9;-15;1
-12;5;-5.25;-8.75;2
-12;5;-9;-15;2
-12;5;-5.25;-8.75;3
-12;5;-9;-15;3
-12;5;-5.25;-8.75;4
-12;5;-9;-15;4
-12;5;-5.25;-8.75;5
-12;5;-5.25;-7.175;0
-12;5;-9;-12.3;0
-12;5;-5.25;-7.175;1
-12;5;-9;-12.3;1
-12;5;-5.25;-7.175;2
-12;5;-9;-12.3;2
-12;5;-5.25;-7.175;3
-12;5;-9;-12.3;3
-12;5;-5.25;-7.175;4
-12;5;-9;-12.3;4
-12;5;-5.25;-7.175;5
-12;6;-5.25;-12.075;0
-12;6;-9;-20.7;0
-12;6;-5.25;-12.075;1
-12;6;-9;-20.7;1
-12;6;-5.25;-12.075;2
-12;6;-9;-20.7;2
-12;6;-5.25;-12.075;3
-12;6;-9;-20.7;3
-12;6;-5.25;-12.075;4
-12;6;-9;-20.7;4
-12;6;-5.25;-12.075;5
-12;6;-5.25;-10.5;0
-12;6;-9;-18;0
-12;6;-5.25;-10.5;1
-12;6;-9;-18;1
-12;6;-5.25;-10.5;2
-12;6;-9;-18;2
-12;6;-5.25;-10.5;3
-12;6;-9;-18;3
-12;6;-5.25;-10.5;4
-12;6;-9;-18;4
-12;6;-5.25;-10.5;5
-12;6;-5.25;-8.925;0
-12;6;-9;-15.3;0
-12;6;-5.25;-8.925;1
-12;6;-9;-15.3;1
-12;6;-5.25;-8.925;2
-12;6;-9;-15.3;2
-12;6;-5.25;-8.925;3
-12;6;-9;-15.3;3
-12;6;-5.25;-8.925;4
-12;6;-9;-15.3;4
-12;6;-5.25;-8.925;5
-12;7;-5.25;-13.825;0
-12;7;-9;-23.7;0
-12;7;-5.25;-13.825;1
-12;7;-9;-23.7;1
-12;7;-5.25;-13.825;2
-12;7;-9;-23.7;2
-12;7;-5.25;-13.825;3
-12;7;-9;-23.7;3
-12;7;-5.25;-13.825;4
-12;7;-9;-23.7;4
-12;7;-5.25;-13.825;5
-12;7;-5.25;-12.25;0
-12;7;-9;-21;0
-12;7;-5.25;-12.25;1
-12;7;-9;-21;1
-12;7;-5.25;-12.25;2
-12;7;-9;-21;2
-12;7;-5.25;-12.25;3
-12;7;-9;-21;3
-12;7;-5.25;-12.25;4
-12;7;-9;-21;4
-12;7;-5.25;-12.25;5
-12;7;-5.25;-10.675;0
-12;7;-9;-18.3;0
-12;7;-5.25;-10.675;1
-12;7;-9;-18.3;1
-12;7;-5.25;-10.675;2
-12;7;-9;-18.3;2
-12;7;-5.25;-10.675;3
-12;7;-9;-18.3;3
-12;7;-5.25;-10.675;4
-12;7;-9;-18.3;4
-12;7;-5.25;-10.675;5
-12;8;-5.25;-15.575;0
-12;8;-9;-26.7;0
-12;8;-5.25;-15.575;1
-12;8;-9;-26.7;1
-12;8;-5.25;-15.575;2
-12;8;-9;-26.7;2
-12;8;-5.25;-15.575;3
-12;8;-9;-26.7;3
-12;8;-5.25;-15.575;4
-12;8;-9;-26.7;4
-12;8;-5.25;-15.575;5
-12;8;-5.25;-14;0
-12;8;-9;-24;0
-12;8;-5.25;-14;1
-12;8;-9;-24;1
-12;8;-5.25;-14;2
-12;8;-9;-24;2
-12;8;-5.25;-14;3
-12;8;-9;-24;3
-12;8;-5.25;-14;4
-12;8;-9;-24;4
-12;8;-5.25;-14;5
-12;8;-5.25;-12.425;0
-12;8;-9;-21.3;0
-12;8;-5.25;-12.425;1
-12;8;-9;-21.3;1
-12;8;-5.25;-12.425;2
-12;8;-9;-21.3;2
-12;8;-5.25;-12.425;3
-12;8;-9;-21.3;3
-12;8;-5.25;-12.425;4
-12;8;-9;-21.3;4
-12;8;-5.25;-12.425;5
-12;9;-5.25;-17.325;0
-12;9;-9;-29.7;0
-12;9;-5.25;-17.325;1
-12;9;-9;-29.7;1
-12;9;-5.25;-17.325;2
-12;9;-9;-29.7;2
-12;9;-5.25;-17.325;3
-12;9;-9;-29.7;3
-12;9;-5.25;-17.325;4
-12;9;-9;-29.7;4
-12;9;-5.25;-17.325;5
-12;9;-5.25;-15.75;0
-12;9;-9;-27;0
-12;9;-5.25;-15.75;1
-12;9;-9;-27;1
-12;9;-5.25;-15.75;2
-12;9;-9;-27;2
-12;9;-5.25;-15.75;3
-12;9;-9;-27;3
-12;9;-5.25;-15.75;4
-12;9;-9;-27;4
-12;9;-5.25;-15.75;5
-12;9;-5.25;-14.175;0
-12;9;-9;-24.3;0
-12;9;-5.25;-14.175;1
-12;9;-9;-24.3;1
-12;9;-5.25;-14.175;2
-12;9;-9;-24.3;2
-12;9;-5.25;-14.175;3
-12;9;-9;-24.3;3
-12;9;-5.25;-14.175;4
-12;9;-9;-24.3;4
-12;9;-5.25;-14.175;5
-11;-9;-7;14.175;0
-11;-9;-12;24.3;0
-11;-9;-7;14.175;1
-11;-9;-12;24.3;1
-11;-9;-7;14.175;2
-11;-9;-12;24.3;2
-11;-9;-7;14.175;3
-11;-9;-12;24.3;3
-11;-9;-7;14.175;4
-11;-9;-12;24.3;4
-11;-9;-7;14.175;5
-11;-9;-7;15.75;0
-11;-9;-12;27;0
-11;-9;-7;15.75;1
-11;-9;-12;27;1
-11;-9;-7;15.75;2
-11;-9;-12;27;2
-11;-9;-7;15.75;3
-11;-9;-12;27;3
-11;-9;-7;15.75;4
-11;-9;-12;27;4
-11;-9;-7;15.75;5
-11;-9;-7;17.325;0
-11;-9;-12;29.7;0
-11;-9;-7;17.325;1
-11;-9;-12;29.7;1
-11;-9;-7;17.325;2
-11;-9;-12;29.7;2
-11;-9;-7;17.325;3
-11;-9;-12;29.7;3
-11;-9;-7;17.325;4
-11;-9;-12;29.7;4
-11;-9;-7;17.325;5
-11;-8;-7;12.425;0
-11;-8;-12;21.3;0
-11;-8;-7;12.425;1
-11;-8;-12;21.3;1
-11;-8;-7;12.425;2
-11;-8;-12;21.3;2
-11;-8;-7;12.425;3
-11;-8;-12;21.3;3
-11;-8;-7;12.425;4
-11;-8;-12;21.3;4
-11;-8;-7;12.425;5
-11;-8;-7;14;0
-11;-8;-12;24;0
-11;-8;-7;14;1
-11;-8;-12;24;1
-11;-8;-7;14;2
-11;-8;-12;24;2
-11;-8;-7;14;3
-11;-8;-12;24;3
-11;-8;-7;14;4
-11;-8;-12;24;4
-11;-8;-7;14;5
-11;-8;-7;15.575;0
-11;-8;-12;26.7;0
-11;-8;-7;15.575;1
-11;-8;-12;26.7;1
-11;-8;-7;15.575;2
-11;-8;-12;26.7;2
-11;-8;-7;15.575;3
-11;-8;-12;26.7;3
-11;-8;-7;15.575;4
-11;-8;-12;26.7;4
-11;-8;-7;15.575;5
-11;-7;-7;10.675;0
-11;-7;-12;18.3;0
-11;-7;-7;10.675;1
-11;-7;-12;18.3;1
-11;-7;-7;10.675;2
-11;-7;-12;18.3;2
-11;-7;-7;10.675;3
-11;-7;-12;18.3;3
-11;-7;-7;10.675;4
-11;-7;-12;18.3;4
-11;-7;-7;10.675;5
-11;-7;-7;12.25;0
-11;-7;-12;21;0
-11;-7;-7;12.25;1
-11;-7;-12;21;1
-11;-7;-7;12.25;2
-11;-7;-12;21;2
-11;-7;-7;12.25;3
-11;-7;-12;21;3
-11;-7;-7;12.25;4
-11;-7;-12;21;4
-11;-7;-7;12.25;5
-11;-7;-7;13.825;0
-11;-7;-12;23.7;0
-11;-7;-7;13.825;1
-11;-7;-12;23.7;1
-11;-7;-7;13.825;2
-11;-7;-12;23.7;2
-11;-7;-7;13.825;3
-11;-7;-12;23.7;3
-11;-7;-7;13.825;4
-11;-7;-12;23.7;4
-11;-7;-7;13.825;5
-11;-6;-7;8.925;0
-11;-6;-12;15.3;0
-11;-6;-7;8.925;1
-11;-6;-12;15.3;1
-11;-6;-7;8.925;2
-11;-6;-12;15.3;2
-11;-6;-7;8.925;3
-11;-6;-12;15.3;3
-11;-6;-7;8.925;4
-11;-6;-12;15.3;4
-11;-6;-7;8.925;5
-11;-6;-7;10.5;0
-11;-6;-12;18;0
-11;-6;-7;10.5;1
-11;-6;-12;18;1
-11;-6;-7;10.5;2
-11;-6;-12;18;2
-11;-6;-7;10.5;3
-11;-6;-12;18;3
-11;-6;-7;10.5;4
-11;-6;-12;18;4
-11;-6;-7;10.5;5
-11;-6;-7;12.075;0
-11;-6;-12;20.7;0
-11;-6;-7;12.075;1
-11;-6;-12;20.7;1
-11;-6;-7;12.075;2
-11;-6;-12;20.7;2
-11;-6;-7;12.075;3
-11;-6;-12;20.7;3
-11;-6;-7;12.075;4
-11;-6;-12;20.7;4
-11;-6;-7;12.075;5
-11;-5;-7;7.175;0
-11;-5;-12;12.3;0
-11;-5;-7;7.175;1
-11;-5;-12;12.3;1
-11;-5;-7;7.175;2
-11;-5;-12;12.3;2
-11;-5;-7;7.175;3
-11;-5;-12;12.3;3
-11;-5;-7;7.175;4
-11;-5;-12;12.3;4
-11;-5;-7;7.175;5
-11;-5;-12;12.3;5
-11;-5;-7;8.75;0
-11;-5;-12;15;0
-11;-5;-7;8.75;1
-11;-5;-12;15;1
-11;-5;-7;8.75;2
-11;-5;-12;15;2
-11;-5;-7;8.75;3
-11;-5;-12;15;3
-11;-5;-7;8.75;4
-11;-5;-12;15;4
-11;-5;-7;8.75;5
-11;-5;-7;10.325;0
-11;-5;-12;17.7;0
-11;-5;-7;10.325;1
-11;-5;-12;17.7;1
-11;-5;-7;10.325;2
-11;-5;-12;17.7;2
-11;-5;-7;10.325;3
-11;-5;-12;17.7;3
-11;-5;-7;10.325;4
-11;-5;-12;17.7;4
-11;-5;-7;10.325;5
-11;-4;-7;5.425;0
-11;-4;-12;9.3;0
-11;-4;-7;5.425;1
-11;-4;-12;9.3;1
-11;-4;-7;5.425;2
-11;-4;-12;9.3;2
-11;-4;-7;5.425;3
-11;-4;-12;9.3;3
-11;-4;-7;5.425;4
-11;-4;-12;9.3;4
-11;-4;-7;5.425;5
-11;-4;-12;9.3;5
-11;-4;-7;7;0
-11;-4;-12;12;0
-11;-4;-7;7;1
-11;-4;-12;12;1
-11;-4;-7;7;2
-11;-4;-12;12;2
-11;-4;-7;7;3
-11;-4;-12;12;3
-11;-4;-7;7;4
-11;-4;-12;12;4
-11;-4;-7;7;5
-11;-4;-7;8.575;0
-11;-4;-12;14.7;0
-11;-4;-7;8.575;1
-11;-4;-12;14.7;1
-11;-4;-7;8.575;2
-11;-4;-12;14.7;2
-11;-4;-7;8.575;3
-11;-4;-12;14.7;3
-11;-4;-7;8.575;4
-11;-4;-12;14.7;4
-11;-4;-7;8.575;5
-11;-3;-7;3.675;0
-11;-3;-12;6.3;0
-11;-3;-7;3.675;1
-11;-3;-12;6.3;1
-11;-3;-7;3.675;2
-11;-3;-12;6.3;2
-11;-3;-7;3.675;3
-11;-3;-12;6.3;3
-11;-3;-7;3.675;4
-11;-3;-12;6.3;4
-11;-3;-7;3.675;5
-11;-3;-12;6.3;5
-11;-3;-7;5.25;0
-11;-3;-12;9;0
-11;-3;-7;5.25;1
-11;-3;-12;9;1
-11;-3;-7;5.25;2
-11;-3;-12;9;2
-11;-3;-7;5.25;3
-11;-3;-12;9;3
-11;-3;-7;5.25;4
-11;-3;-12;9;4
-11;-3;-7;5.25;5
-11;-3;-7;6.825;0
-11;-3;-12;11.7;0
-11;-3;-7;6.825;1
-11;-3;-12;11.7;1
-11;-3;-7;6.825;2
-11;-3;-12;11.7;2
-11;-3;-7;6.825;3
-11;-3;-12;11.7;3
-11;-3;-7;6.825;4
-11;-3;-12;11.7;4
-11;-3;-7;6.825;5
-11;-2;-7;1.925;0
-11;-2;-12;3.3;0
-11;-2;-7;1.925;1
-11;-2;-12;3.3;1
-11;-2;-7;1.925;2
-11;-2;-12;3.3;2
-11;-2;-7;1.925;3
-11;-2;-12;3.3;3
-11;-2;-7;1.925;4
-11;-2;-12;3.3;4
-11;-2;-7;1.925;5
-11;-2;-12;3.3;5
-11;-2;-7;3.5;0
-11;-2;-12;6;0
-11;-2;-7;3.5;1
-11;-2;-12;6;1
-11;-2;-7;3.5;2
-11;-2;-12;6;2
-11;-2;-7;3.5;3
-11;-2;-12;6;3
-11;-2;-7;3.5;4
-11;-2;-12;6;4
-11;-2;-7;3.5;5
-11;-2;-12;6;5
-11;-2;-7;5.075;0
-11;-2;-12;8.7;0
-11;-2;-7;5.075;1
-11;-2;-12;8.7;1
-11;-2;-7;5.075;2
-11;-2;-12;8.7;2
-11;-2;-7;5.075;3
-11;-2;-12;8.7;3
-11;-2;-7;5.075;4
-11;-2;-12;8.7;4
-11;-2;-7;5.075;5
-11;-1;-7;0.175;0
-11;-1;-12;0.3;0
-11;-1;-7;0.175;1
-11;-1;-12;0.3;1
